id,value,label
5737,0.4905,OgMgYirB
5738,0.114,HLGgMyfs
5739,0.0954,bZSqnyOP
5740,0.0194,nIhYFTqe
5741,0.3386,pspZDYsE
5742,0.0638,DUaRZInK
5743,0.5875,bpHqDiMt
5744,0.8283,vmUFQXMP
5745,0.9762,PIxuMzKS
5746,0.6443,jYmRNzEa
5747,0.9211,sCfgtdyC
5748,0.4356,rJGMcfhh
5749,0.1198,OvkVHsUa
5750,0.4611,GxSrARkP
5751,0.4346,jInhxRaI
5752,0.9875,RgkOgGci
5753,0.8622,JcRTuMax
5754,0.5445,OLtmNrpA
5755,0.3237,vXWCxkfA
5756,0.5429,WmtDfhKW
5757,0.415,sBNtkFLk
5758,0.1326,eNCOcaAT
5759,0.0837,KURrnQJU
5760,0.9479,NffCYKpS
5761,0.078,DdUnKrty
5762,0.437,uEKhkxfz
5763,0.7498,cptYJgYx
5764,0.3806,YQLiZcgp
5765,0.1783,mXeZqZIk
5766,0.7994,XseFGGid
5767,0.0687,gZiNaPGJ
5768,0.2123,cQwncXKg
5769,0.7731,zNKZdeFf
5770,0.9558,NucrHcER
5771,0.8985,BusbCFkJ
5772,0.1816,xKBQVMar
5773,0.2145,pBCWzZFL
5774,0.4357,yPqlsEiD
5775,0.2563,mdTOrmxE
5776,0.6804,TddbAJyJ
5777,0.1205,iiHnoDpx
5778,0.8043,PBBOuGTq
5779,0.9706,engthMeg
5780,0.7179,ylPemBwO
5781,0.6631,fNlFqtWH
5782,0.1473,rDfkiYQP
5783,0.4414,SlXYxbSF
5784,0.2139,uucyYXDQ
5785,0.0872,IHXCiWDe
5786,0.8406,kVqxGpHq
5787,0.0109,bArJngYr
5788,0.7696,GiyWNWJT
5789,0.1772,lAgUnsTZ
5790,0.0833,RnFrHdnM
5791,0.2441,nqraghdG
5792,0.6867,BXpfeYXT
5793,0.245,CBLbDhVh
5794,0.0396,LVTQwVEc
5795,0.7987,QvBKiiKx
5796,0.0604,WIFZzlJp
5797,0.6586,jIFELhlr
5798,0.1889,grnZwnwl
5799,0.0615,yrwpkeAj
5800,0.074,LVrXKjUs
5801,0.3203,lfQWMVOC
5802,0.3244,QqiQEPaY
5803,0.8164,LciZAODX
5804,0.58,PQGDKvuE
5805,0.0145,bGrNUjrX
5806,0.7343,bjkZfnXe
5807,0.829,WmxxiVKU
5808,0.0451,YUHsjGPa
5809,0.9445,DZFxMAeW
5810,0.5078,EWObsnTp
5811,0.7571,BGqNzfaA
5812,0.7572,OyQNSeKu
5813,0.5888,iEWkGEGu
5814,0.5235,JqyumaGY
5815,0.5818,yHffqZDN
5816,0.8901,pyXtQxfr
5817,0.7786,ovtYCRkx
5818,0.3779,mdZfXPtQ
5819,0.9906,hdzwzziv
5820,0.248,MkqaSbIP
5821,0.5567,kgnIddeM
5822,0.0454,expnDZJD
5823,0.0965,EQUjAjdn
5824,0.8037,CnOMAbzE
5825,0.4613,HsnkKioJ
5826,0.6789,diGfqPpv
5827,0.6066,gSzKDhOO
5828,0.7008,LBwbTWmR
5829,0.3026,MsEXTciU
5830,0.0204,kAZuSAXC
5831,0.2785,WhAvgtYL
5832,0.2759,UfTTPxco
5833,0.3263,sUGiUaNb
5834,0.5399,PgJhXaJi
5835,0.4726,aHLCGvGk
5836,0.6096,hXgAfGkX
5837,0.8196,QOVLhihp
5838,0.1382,dOudlBHe
5839,0.7574,EECIZiJj
5840,0.1765,WpNZgExc
5841,0.7072,NuhVfHxN
5842,0.318,XSenIQng
5843,0.4781,LTZVVHZP
5844,0.7723,ijrJxbzA
5845,0.8058,HBOwnlMN
5846,0.8885,ZuaHCaXz
5847,0.9549,MtNXsAVX
5848,0.7272,VqRlrllN
5849,0.5898,bmLZEXOc
5850,0.4368,MJxNXiWU
5851,0.1198,MUxGiCTP
5852,0.3532,iINrgxmY
5853,0.1512,eSKXdxHr
5854,0.3915,xpmfUxpp
5855,0.6917,PPDcKXKz
5856,0.4917,UMAmQYZD
5857,0.1355,JLYalpUy
5858,0.9736,OKPaQGkO
5859,0.2298,XWjtkQmM
5860,0.1093,WDPbOCAS
5861,0.9086,COCKDZyh
5862,0.1774,ETzcEVmP
5863,0.6628,RuTecjow
5864,0.46,vkcldudD
5865,0.2574,ucHKXMSQ
5866,0.2726,odCefniO
5867,0.1753,rxafAczr
5868,0.3014,SaiMWWjJ
5869,0.8314,iJRiOLWI
5870,0.2414,SKlduXmi
5871,0.462,NPwyyHAo
5872,0.0266,jWXVrVoN
5873,0.0609,tBnHXOEz
5874,0.4271,pYPFDNyk
5875,0.7685,qNFVZVea
5876,0.032,SymTZAYM
5877,0.2034,HdCJcVjc
5878,0.5152,GmJiYnpt
5879,0.6598,sYNVXxVK
5880,0.8364,pPQLxQxb
5881,0.9254,DxOMgaOg
5882,0.4724,FBixeDqL
5883,0.8568,RkbzSzbd
5884,0.5003,dXXUlPYO
5885,0.1117,wdiUiKNM
5886,0.6078,jvPOSpzj
5887,0.5411,TAbUTsKd
5888,0.2654,jDdiNgpV
5889,0.3973,vVIAbYzF
5890,0.2665,FlZslvUB
5891,0.8024,BpHLMzFZ
5892,0.0997,pqGaLoGw
5893,0.2497,AeDcWCNs
5894,0.8065,ElnWfRsj
5895,0.4528,QFyhYrOI
5896,0.3209,gjGUQIUj
5897,0.4749,tTJDtqaJ
5898,0.4529,qgnwYhGw
5899,0.4849,jaxUvCuj
5900,0.7548,GpFESbkL
5901,0.1698,YfuBldGO
5902,0.3037,bLEVFtbR
5903,0.7475,opZojglr
5904,0.4015,KhEYUezp
5905,0.9385,AvvmCcCu
5906,0.0333,aXSlIftj
5907,0.4375,vTTbJnuW
5908,0.0764,TxEuNvcB
5909,0.6087,zZAqUEIZ
5910,0.9331,RwvHGrfC
5911,0.7508,AxHKkjyx
5912,0.5089,qqoyJbcO
5913,0.7948,MCAjCtvN
5914,0.7191,WSKqYdQw
5915,0.1503,xVWrXtuU
5916,0.624,BCQgZEbD
5917,0.2548,mfLOWWcY
5918,0.4018,qOSmrKCA
5919,0.2016,PleEHsoq
5920,0.578,iPXjaWuw
5921,0.2076,zxKeDbRW
5922,0.0001,bUMuSyaL
5923,0.825,PqGKUuYX
5924,0.6948,OrhMNWid
5925,0.0851,gTgXtxZY
5926,0.1563,zXyuugih
5927,0.7523,jBfINyJg
5928,0.461,VpuCpDtD
5929,0.4874,qxNVegkf
5930,0.3189,JoziRoHR
5931,0.9667,lsptDMKB
5932,0.5777,jXFxTkHx
5933,0.3931,iBKWOvUt
5934,0.3558,IahIIDeW
5935,0.5921,EgjUDmaO
5936,0.3876,oLdPGpnJ
5937,0.5874,fqOdhHkC
5938,0.4763,GdRHbogh
5939,0.9178,PaoCFseU
5940,0.5263,CqjJrwKt
5941,0.1422,icMqnPxa
5942,0.9634,tlMGKQvD
5943,0.033,ZRnAzLrB
5944,0.7775,OLXGDUUe
5945,0.8765,HcybpkaX
5946,0.3907,ymirCxLl
5947,0.2342,KuPTrwOp
5948,0.2109,mMMUmanX
5949,0.2566,zWXmcFqp
5950,0.8957,CKdEfcUJ
5951,0.0196,NlbNEcEU
5952,0.2414,nIRKcByX
5953,0.5038,IurIisSw
5954,0.5226,ytwNpYEz
5955,0.3413,ekPgvwFh
5956,0.187,SeuFUjAf
5957,0.2746,CdoMMKIx
5958,0.4987,GgnpmtYt
5959,0.7544,ZVrslyGV
5960,0.9828,HlTLwYsh
5961,0.8825,wsWGuYGZ
5962,0.3453,HCzHHLNW
5963,0.9995,WVIJTqSX
5964,0.524,Kvyfbqqe
5965,0.9297,sOsfzpEC
5966,0.5624,uNTUeCFd
5967,0.0719,AREVQLTA
5968,0.6417,svHndcHY
5969,0.778,uNzFrmNS
5970,0.8763,OMOFUKeM
5971,0.6924,IjKbQymr
5972,0.4517,GhWmbZSA
5973,0.5637,QdvnPZTx
5974,0.7751,ecIRuOdd
5975,0.6919,NLTHDzWk
5976,0.02,qVsjCles
5977,0.9021,aWEkQmHP
5978,0.9324,oaUvNzHR
5979,0.3846,gEjCfeTV
5980,0.9428,NoHOROQw
5981,0.532,nTIArpji
5982,0.7198,YJgCcNTg
5983,0.1768,ENLoUsWL
5984,0.5887,vzHdRSYj
5985,0.4159,LpRzbInr
5986,0.8754,ZZjlZrJD
5987,0.4563,YZvGAYHW
5988,0.1938,irSOrjYx
5989,0.4459,HHalnTly
5990,0.0095,BzJzriPS
5991,0.8884,IYVbpGlY
5992,0.1329,WclRykpV
5993,0.8434,sbcfIvCu
5994,0.4155,oNvrtGpd
5995,0.577,CTSflHqP
5996,0.7258,miuzzqqU
5997,0.5416,eHBuuvlQ
5998,0.1848,AberMtiF
5999,0.4644,asZIfWWn
6000,0.0316,TtozsYWw
6001,0.6843,PLYUxPsk
6002,0.2483,WvQlpFvr
6003,0.3347,BiXlcQpu
6004,0.3421,wvMsNeoV
6005,0.6834,lVnqzEtM
6006,0.7756,AhISfoEW
6007,0.9557,NHIFBlNe
6008,0.3908,IvJUnQBw
6009,0.5258,xgxBYvnR
6010,0.6632,ZuFWIANJ
6011,0.7135,rLCyXbNe
6012,0.0646,PNELKBqP
6013,0.8465,Vpuqhxbs
6014,0.9854,RBrRPDOl
6015,0.4602,DcmxoVCZ
6016,0.037,qTWnbNUY
6017,0.5421,sIDLXxjO
6018,0.228,HcdCwRnJ
6019,0.1293,EQxalocR
6020,0.2709,MBlsSoBV
6021,0.3984,GeLvYXKo
6022,0.9907,emDbFHNc
6023,0.3919,ylhoYkem
6024,0.9537,ATyKyUwR
6025,0.5069,ztpzcPDn
6026,0.1179,tFAZPTGv
6027,0.0441,wvrVvYwF
6028,0.2308,hGNPFcHW
6029,0.8745,DktbOWJu
6030,0.1116,twHZZTRM
6031,0.865,BxBJxyCq
6032,0.8803,boughnvp
6033,0.3778,wluNuYCN
6034,0.2089,GPQTkdoN
6035,0.0968,mEYDQUpB
6036,0.5628,LlLVemrx
6037,0.7016,QMMGKsaj
6038,0.1298,RGGUdkao
6039,0.8834,TLIUcLyp
6040,0.6385,WeligTvv
6041,0.3121,mRODeCJL
6042,0.2181,mkmwxNYX
6043,0.4046,pWoJdpsU
6044,0.0872,IqffduXF
6045,0.6615,hXPjWdGM
6046,0.5794,VrJZkHcV
6047,0.0388,JFAdaihP
6048,0.6539,TIQpMAPe
6049,0.8902,qgABpWnr
6050,0.4858,hFpPACyz
6051,0.1553,EAHeFtVF
6052,0.0937,pmEOKjXY
6053,0.9003,bMhShcFu
6054,0.1064,VNwDodCP
6055,0.468,wICvJWGw
6056,0.187,XgTpNzPC
6057,0.0881,XJUdLBXr
6058,0.5923,jcrgviRU
6059,0.32,hPAbcFvb
6060,0.3647,vbRAHErZ
6061,0.4747,VVgcokbB
6062,0.44,CwWuiTBn
6063,0.1157,ljCcjVdy
6064,0.4766,bmlCkPSw
6065,0.4684,IMRtUUWT
6066,0.5308,iZSntqro
6067,0.8086,pVLHAhpr
6068,0.3154,LHGLkloa
6069,0.9004,cIVrOAsA
6070,0.3498,rSwFsRIM
6071,0.5965,FFYINOxk
6072,0.2137,jZFkBMSr
6073,0.7757,rISUaBtC
6074,0.2971,zQJThEdS
6075,0.9556,MudjtWfw
6076,0.6294,cLcxVWoa
6077,0.8217,OPHGfbLM
6078,0.7754,SwmRLwjt
6079,0.2216,NSOSqfZg
6080,0.9843,QtPWiZUH
6081,0.0471,hDzKSelb
6082,0.0451,hyMaIEtH
6083,0.9827,AnhleDJK
6084,0.1601,wjHETKpu
6085,0.2325,UooyEjHv
6086,0.7867,QSGShrRR
6087,0.8008,MyPQTjMa
6088,0.2191,GCsDVRJA
6089,0.2927,lIVkYGaF
6090,0.2273,bCPPlegp
6091,0.4916,tDBwdvlA
6092,0.7395,XmdlWWGy
6093,0.3367,sPhlhHDW
6094,0.0802,XHErASbl
6095,0.8303,hzplrhpQ
6096,0.8168,lVLOCjkT
6097,0.1994,ligdFmTy
6098,0.6944,btrqjtWi
6099,0.7212,mbfsoBbq
6100,0.6817,emAKyzOn
6101,0.5782,EnoZBXHU
6102,0.8687,LQhNvTLY
6103,0.0949,lnjLyiNq
6104,0.7549,NupCUfTs
6105,0.9781,IZcxnhNH
6106,0.9876,jRvhGKHf
6107,0.0001,NVNxqxts
6108,0.8898,HFZawjlR
6109,0.798,vSkNlffu
6110,0.053,dSFrkbiN
6111,0.5393,UlmcuJXz
6112,0.4771,JFuzqhuB
6113,0.2979,iREPOGNJ
6114,0.2035,VFTuyPWs
6115,0.6209,QruPMpKv
6116,0.8311,xeBFHivy
6117,0.0898,wEvwjhKH
6118,0.6492,VZEQpzMb
6119,0.2801,llXMuOxf
6120,0.4352,xhQmvVNl
6121,0.0386,yBXklOLE
6122,0.0762,ANIsvGdA
6123,0.4538,UfttYDyl
6124,0.7398,gcRPHypO
6125,0.4119,rZbpGnNN
6126,0.5924,ESuZSfSS
6127,0.9077,KFcxUguZ
6128,0.3833,HTMzRltl
6129,0.3721,yuaPsaaD
6130,0.1142,kAODfxVP
6131,0.6457,aZHFZzHE
6132,0.5025,LJgAtKvn
6133,0.8875,CaUDhVjp
6134,0.841,wYveKswv
6135,0.1832,uYQplQkN
6136,0.1756,ZJBbEgOU
6137,0.0777,vnDxYpxR
6138,0.5679,XXJJTbQq
6139,0.4685,cGwSurhX
6140,0.4593,EnyARewC
6141,0.4901,TfXbexyu
6142,0.9414,cjaHmKqg
6143,0.5116,hrjbqinr
6144,0.704,jGhTbsZH
6145,0.0263,nejOrsrq
6146,0.4446,uvFlpFqR
6147,0.6547,jhWQtYhY
6148,0.6636,jUokafmj
6149,0.5004,tBGxFEZv
6150,0.5753,MfDlRdnE
6151,0.4949,IlvwXcXK
6152,0.8994,yqWjfHxS
6153,0.6179,bjIMrLAR
6154,0.3409,LnjRxXlM
6155,0.4625,NzmATneI
6156,0.8128,iVOvJWUH
6157,0.1232,angkhaUK
6158,0.683,YstKKWnz
6159,0.067,lSUdoHuq
6160,0.8977,lKeGfTdW
6161,0.8645,jlgEDhZQ
6162,0.7003,ZycrLKcr
6163,0.3836,ZgxzouRz
6164,0.3297,gZjkKVSW
6165,0.804,RWVCHEgA
6166,0.0448,hdlTbIOc
6167,0.6483,AYzGkvAj
6168,0.2744,gDQFJZBr
6169,0.5428,zLgVcXyw
6170,0.9696,LBwvTLYM
6171,0.1333,RZWFUWOi
6172,0.125,bQNluftu
6173,0.7171,JFNkdZRF
6174,0.6319,JBailGqj
6175,0.451,uJsYcAqC
6176,0.8856,FSXXOSuc
6177,0.2403,OyBXEpHC
6178,0.8899,NRuhuNbH
6179,0.5961,cJgYBGja
6180,0.7714,ykBUTrbY
6181,0.2204,kuVxrDEs
6182,0.5407,fOWKEflt
6183,0.9212,hsNAnHZa
6184,0.7579,vzjfIfMN
6185,0.9204,poHAshpv
6186,0.0732,JdReafUz
6187,0.5806,MmWGrepX
6188,0.3938,xSipmjJp
6189,0.2838,WfdCXYZT
6190,0.2052,Iquosbia
6191,0.2388,VBwTwwtu
6192,0.6103,QAItkZbo
6193,0.7441,vRjTUIaB
6194,0.9465,QdpfATcG
6195,0.1636,KlGnuBmp
6196,0.6898,uiOAAjhn
6197,0.1984,vDSLYIJz
6198,0.9492,miSELFHm
6199,0.1382,XWduFpbu
6200,0.8131,hxVbtKGI
6201,0.1679,eSwEkYGB
6202,0.752,irWjSiFo
6203,0.4358,pppnpKvt
6204,0.4224,TcvmTbiy
6205,0.3934,uJYsLdlK
6206,0.7567,kotPFlyz
6207,0.7881,pMUiAOdS
6208,0.6671,HOYfNAwf
6209,0.2796,LFRyFFoZ
6210,0.8413,dqSvCjxu
6211,0.0903,aVDyZhPW
6212,0.5033,ndtixWuV
6213,0.6157,GNOBvqWb
6214,0.2628,sgbzvNyz
6215,0.1136,XthaMIkg
6216,0.9923,uNJdQCru
6217,0.1376,kplHdEas
6218,0.7998,QlCRWhQc
6219,0.8497,cRPMXMHN
6220,0.0127,CcqinEXA
6221,0.3369,BAiXQcfv
6222,0.749,uIcQFWjT
6223,0.0937,FFVUSESQ
6224,0.4822,fNVtnNKY
6225,0.8032,MdmlXuHO
6226,0.2849,kyocphXy
6227,0.7472,nruMTfrs
6228,0.5623,evaYpcwz
6229,0.4278,bOYyCJGS
6230,0.8659,oGlxVLhF
6231,0.7307,KXUkfEFG
6232,0.8684,pRPPfptu
6233,0.5559,VCnPwppl
6234,0.5574,IToQtUss
6235,0.7365,SPxCdGLE
6236,0.5956,ygeWeHgP
6237,0.2267,izYlUuGG
6238,0.7786,zYQxBJtE
6239,0.4085,ZzBRJzYn
6240,0.5809,fGVGORfP
6241,0.3161,XQoovhbf
6242,0.3829,OjFGvyOx
6243,0.9901,KRmjQtkz
6244,0.0651,vApvAdgc
6245,0.4305,CFixZYEH
6246,0.7244,yYdGXkJE
6247,0.769,JpTtuzfc
6248,0.4315,KuVCVcnt
6249,0.6949,AuSrjhgM
6250,0.0523,OWsJUHpf
6251,0.2721,HeIaVXat
6252,0.7335,CSiWbRwB
6253,0.4726,PXPUDPFh
6254,0.0806,wfmnKAYu
6255,0.3648,FaMGeIsQ
6256,0.1018,lPKiXXSc
6257,0.3762,dbfSKsTW
6258,0.8303,FnCUBdna
6259,0.6721,NhKpZyJp
6260,0.2076,qPIytwuR
6261,0.6004,jlZmWGaV
6262,0.9513,EQeNgfrP
6263,0.7064,YxtybKIL
6264,0.62,RBWdarAu
6265,0.8945,RFeWagZe
6266,0.5613,EOileCTs
6267,0.4111,VjfAWLKX
6268,0.5163,geJsTZGj
6269,0.1813,EJoPnLuW
6270,0.9052,SDjgcERK
6271,0.2774,CdjWiPrE
6272,0.2946,jdfzotdr
6273,0.5117,cHCfXWaz
6274,0.111,rXLxkZid
6275,0.891,ZyMwDtjy
6276,0.4925,jURMianw
6277,0.5761,MBTVUUdw
6278,0.9142,HlcKLteV
6279,0.475,Qchpbiia
6280,0.2065,CRaOVeKH
6281,0.8372,mPUROPme
6282,0.0685,TElzmlyD
6283,0.5195,QBWdVYch
6284,0.2324,yuUMaMzJ
6285,0.4589,wixxbTBt
6286,0.3731,RNGdVqqd
6287,0.1225,LGnBHQgE
6288,0.2527,XIknjLHX
6289,0.7929,VaBhQxZU
6290,0.6644,oqeFGOMw
6291,0.6742,uaMJQrzz
6292,0.4984,mAZgxwlj
6293,0.2754,BQLaVWPh
6294,0.9745,BTyOoEZe
6295,0.5598,eYTKJdof
6296,0.6146,zGUrFtRT
6297,0.2387,bKwSXayo
6298,0.5176,YZiqnvVy
6299,0.5995,dLYPQzkE
6300,0.7704,ykBDkLYr
6301,0.6025,UQsWYmlU
6302,0.933,Mtngjvls
6303,0.4184,zAkWQyPN
6304,0.308,WZSACoyf
6305,0.3759,GqosMPSi
6306,0.2608,TXzWuMKW
6307,0.3062,vAELhlAu
6308,0.2322,TXbfICjH
6309,0.5677,LLVbbswH
6310,0.4474,QIBIvcCw
6311,0.5816,TmRLSXSJ
6312,0.9761,JEXbYMdQ
6313,0.0464,HVmbPABE
6314,0.8314,dliBsSVQ
6315,0.2302,vSIXTlhU
6316,0.7876,zDgUgDXD
6317,0.2479,QqbxFsHe
6318,0.4598,TDIKtmUb
6319,0.2556,DVYvArnn
6320,0.6432,PRqiqukT
6321,0.4768,mWcLofIQ
6322,0.1516,oHtMRZVG
6323,0.8075,PEaaeEgz
6324,0.7225,fzIfuvvm
6325,0.0444,bnJHyNxt
6326,0.2552,tmqMwihB
6327,0.709,xWuczOUE
6328,0.5755,VeiflCtp
6329,0.5441,TGVcqAFu
6330,0.4347,CutIFqtK
6331,0.5661,yytVNipc
6332,0.0819,KgFTbebw
6333,0.5936,QifMxOcp
6334,0.2558,jAhYZJCs
6335,0.4556,AkfLXhcK
6336,0.2259,zHudxnzV
6337,0.5923,kTJViBTQ
6338,0.3236,MDgoYmWp
6339,0.5476,goaCpNLw
6340,0.2631,gXpiMUcT
6341,0.3817,jOrzJfXX
6342,0.5292,awDBrsGU
6343,0.6603,jVumcTnv
6344,0.5024,dCXumqsQ
6345,0.2372,qbxsGJgo
6346,0.8854,EbGwmCpi
6347,0.1026,brNBGROo
6348,0.0263,sVHlGvwW
6349,0.3099,gtcMzYSD
6350,0.2609,rpvjleZZ
6351,0.2116,KJLCgYcC
6352,0.4713,WYVbbxzX
6353,0.6014,QeDuOxaW
6354,0.8622,WAAWQWwb
6355,0.5429,lBIzPFcR
6356,0.2694,skEoYABy
6357,0.2452,TmqlzYLa
6358,0.8192,rmWBDhak
6359,0.8399,baVFtBVu
6360,0.8452,zAqssrGe
6361,0.7041,USWWeiPh
6362,0.3057,vyKRGKeA
6363,0.0534,UHuofWIy
6364,0.8448,ZEXntzMe
6365,0.4883,Edsmjsrl
6366,0.2084,knSCFGbR
6367,0.7529,WijVdgyP
6368,0.3891,uTtEYyyp
6369,0.0971,MqoeYjPn
6370,0.9003,GeKnIUZy
6371,0.7236,SIkywGBp
6372,0.5882,SGUFdhTJ
6373,0.6879,gTqpHPay
6374,0.8735,kUFBcSAK
6375,0.8412,VCMzpxIo
6376,0.9096,XukItzDS
6377,0.5677,medOgidS
6378,0.5311,sNsCdkPL
6379,0.5268,tACihWfm
6380,0.5857,KiLDPsbe
6381,0.4021,IcReNliy
6382,0.8495,jApoXwwo
6383,0.3433,oRtHZwXN
6384,0.1938,drZRxtBX
6385,0.3716,DvWYOrIe
6386,0.4386,OuiNwUye
6387,0.9383,ViYQgYPP
6388,0.3306,XDKqtPTf
6389,0.6618,OnaALAQa
6390,0.6631,oiOTNufF
6391,0.0373,GyCErDef
6392,0.556,zYIBBdxn
6393,0.5846,JvzwqyJB
6394,0.4302,zRBgwjkC
6395,0.9314,tItFQdSX
6396,0.2884,KIWuOCeC
6397,0.641,eJNzRzoZ
6398,0.5595,qKFuvtIK
6399,0.3806,qbjZYNoj
6400,0.385,kIIErelU
6401,0.6343,QycvYsGi
6402,0.2709,GdlNQBJj
6403,0.203,fpyXcauK
6404,0.184,VhDisXOK
6405,0.203,wgaDSkLg
6406,0.8019,PcutoEaW
6407,0.4978,YmqmOtOJ
6408,0.0608,AKkLDhng
6409,0.4421,UoEvhpxG
6410,0.0843,EdVTlKBW
6411,0.0357,NxaKBBKZ
6412,0.5783,DSzNWwcd
6413,0.6676,UpinmcXG
6414,0.2171,hblvHnbE
6415,0.999,rOMhbElJ
6416,0.5141,gCmobxpC
6417,0.5507,lcrZrPPg
6418,0.4941,sUCKAZfX
6419,0.2801,CKpInTii
6420,0.5372,YnQavXeK
6421,0.8433,KzhsQCPV
6422,0.9677,vPVobdIQ
6423,0.157,HKZRfJcu
6424,0.7401,bWuHLvjt
6425,0.2712,jackOdbE
6426,0.2812,lEMZarwB
6427,0.3906,hDugWioZ
6428,0.4579,OPJdSDbV
6429,0.3087,uaxWMyDd
6430,0.4363,yohGnXfb
6431,0.6561,OSYIQFQa
6432,0.0573,AlDifMLh
6433,0.4895,vUIDggKP
6434,0.7598,vTcbSVKs
6435,0.163,gloRKKwv
6436,0.3946,FeARhVum
6437,0.934,zHFyoyUx
6438,0.4186,tvtWPYLl
6439,0.7026,fVNOXVlp
6440,0.1418,fZnsKToZ
6441,0.6912,gpeaDjXc
6442,0.0528,RfGDvdpE
6443,0.3227,IBlvkxNb
6444,0.4588,CNeCzbUr
6445,0.6579,XZoYfVYb
6446,0.7253,FpYhQIDE
6447,0.0026,jPhNRsVs
6448,0.6142,VtOVdKfu
6449,0.3227,PtcCfyag
6450,0.0442,mKkkdoYK
6451,0.6223,yidvdRZg
6452,0.0632,SSUvzjgz
6453,0.4782,itCNnckq
6454,0.584,uxeIhkSO
6455,0.9703,UjkKtKgF
6456,0.96,VPYeloSa
6457,0.384,dXvfgrZo
6458,0.5579,nxlkVbpf
6459,0.2021,JtkKXVoT
6460,0.3501,AJxsthXn
6461,0.7379,ADYVQekZ
6462,0.3404,BFVaQcMd
6463,0.8657,DXIqYmww
6464,0.0978,VNMMJukE
6465,0.334,zgeekKFP
6466,0.1908,GDixiQOV
6467,0.5326,ANTtGQac
6468,0.5553,ypyaoemz
6469,0.9756,iSPnMWmq
6470,0.0444,CqNmPIQP
6471,0.3894,uhvChGFE
6472,0.4703,KAIoPPvJ
6473,0.8057,SIHRCAQs
6474,0.183,FFqAQjHp
6475,0.971,oRUxgMse
6476,0.6341,GEfLuqxi
6477,0.0965,CZScOPxK
6478,0.5566,YeEtyhAC
6479,0.6827,AJViwgPS
6480,0.2646,qWYWTFti
6481,0.636,JypVVQWX
6482,0.7505,MugAOypc
6483,0.164,SNIibOjM
6484,0.1373,WlStgmOG
6485,0.6585,ZGrGSUXG
6486,0.7021,tntAymNE
6487,0.7901,DIAAqWii
6488,0.1559,wOjGPoDq
6489,0.3143,oibpYLxj
6490,0.7846,PfFITDxm
6491,0.3661,SmbGMhcG
6492,0.4404,FSsZTywg
6493,0.8839,HgSgTJHR
6494,0.2699,CtzQcHlu
6495,0.9558,AIcuARJr
6496,0.5026,VblNBCrq
6497,0.1864,AyMxyUdm
6498,0.2941,atDPiBbm
6499,0.0887,eEIKxrRZ
6500,0.6038,cnInPJId
6501,0.1736,qPYfqSGj
6502,0.8798,GPXDJjfC
6503,0.1145,WUYUEjdw
6504,0.6205,HRgPhNTn
6505,0.7921,cQDbPydM
6506,0.2169,SNtyIDdN
6507,0.428,WLdvbeCj
6508,0.73,bKfpoxbk
6509,0.5162,DNjlxMSw
6510,0.3509,IipKdWeT
6511,0.8236,fvCgQtKr
6512,0.636,yBSLXvAq
6513,0.0269,WYZnNASw
6514,0.9608,STGzIwDj
6515,0.6321,EnnPHYnl
6516,0.4629,KqxRnELM
6517,0.1686,NdQyTOIQ
6518,0.9207,bZWCaddm
6519,0.4086,GdAOULCK
6520,0.7557,ycfoaInK
6521,0.253,qTORgvgY
6522,0.9104,dJrXeDsJ
6523,0.7862,uUBWdreP
6524,0.1726,TaaBAMHV
6525,0.6422,pOqxxiAq
6526,0.9514,PYJeNDsB
6527,0.0718,cWkySWSE
6528,0.9809,LmXxeaiR
6529,0.6904,kxISEkWq
6530,0.6946,sdpoIzVw
6531,0.8505,gEOQWBYf
6532,0.9684,hNMctOJq
6533,0.9795,EsqIJyOn
6534,0.3685,JVvLvLgt
6535,0.2712,ubQzaCyX
6536,0.7956,RkbxYgSM
6537,0.8162,QjtUBNjl
6538,0.1691,DdQiCMpu
6539,0.003,ILIZBrAF
6540,0.7833,mhGIQlMV
6541,0.2973,eFZpJOvT
6542,0.7481,ovnSqNXp
6543,0.8987,vlwILuNR
6544,0.4869,clwaYTng
6545,0.1327,VwTutJAK
6546,0.5354,qEagDEGc
6547,0.8802,AwhhdraN
6548,0.9405,xyhRwZux
6549,0.2789,qSKOYeqb
6550,0.5292,PqodpudU
6551,0.7877,EXhdFShe
6552,0.1226,vdEASLPh
6553,0.0271,dwCTWymg
6554,0.3261,eEvnTlRp
6555,0.9683,mthtVDIm
6556,0.7475,LSmrOeCK
6557,0.1653,ooweRbYV
6558,0.703,DMSPeFLD
6559,0.542,qZZOpadd
6560,0.4796,sclyNkHj
6561,0.0656,iIRufXBF
6562,0.0795,qrLdeHGm
6563,0.805,CkcuPHQP
6564,0.5894,FYsxyYtX
6565,0.7438,WVHbEqhy
6566,0.9684,rZMkuEKk
6567,0.2366,bESYMsLh
6568,0.3745,pTKQirTd
6569,0.0911,muksqOSm
6570,0.7345,WlsfUUfg
6571,0.6562,mhkZRyJc
6572,0.1804,XXMtGMhQ
6573,0.0766,AbDlMAEl
6574,0.2189,cHdAHeHD
6575,0.9921,vWiSQADv
6576,0.9199,MHCnkqZP
6577,0.9067,vZmXADsC
6578,0.991,xIQwbvzc
6579,0.2795,voWIWBZL
6580,0.2718,oJXEJyTD
6581,0.8075,VnhRhUnE
6582,0.037,puDOQQjJ
6583,0.7544,rGsAvBXo
6584,0.7802,RCnromxQ
